symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
RB,4,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.8|tq0.3|strict,427.29988951155315,-954.676,-2133.254000000001,27,-1129.069,-1431.7819999999992,0.16666666666666666,6,2026-05-13 22:00:00,2026-06-05 23:00:00
RM,1,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,13565.267800000001,1570.371,-869.3529999999973,4,-204.28600000000003,-779.7010000000009,0.6666666666666666,6,2025-11-10 11:15:00,2025-12-26 10:00:00
RM,2,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,11352.938449133948,1816.0850000000003,-869.3529999999973,10,860.927,-574.5210000000006,1.0,4,2025-12-26 11:15:00,2026-02-24 22:00:00
RM,3,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,11923.09266701492,2427.0370000000003,-1018.512999999999,14,3588.147,-1192.5010000000002,0.6,5,2026-02-24 23:00:00,2026-04-15 10:00:00
RM,4,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,13462.593324095242,5732.892000000001,-1192.5010000000002,20,-951.6850000000001,-1281.871,0.2,5,2026-04-15 11:15:00,2026-06-05 23:00:00
FG,1,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.8|tq0.3|strict,5078.1143054208205,3369.5980000000004,-3399.4979999999996,22,-4424.904,-8477.63,0.21052631578947367,19,2015-08-17 00:00:00,2018-04-26 00:00:00
FG,2,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,-151.9504486776077,2446.812,-7345.3560000000025,24,6448.887999999999,-7778.752000000002,0.45454545454545453,11,2018-04-27 00:00:00,2021-01-05 00:00:00
FG,3,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.8|tq0.3|strict,3482.5885824894685,8895.699999999999,-7698.760000000002,35,-1303.168,-1383.0400000000009,0.0,1,2021-01-06 00:00:00,2023-09-12 00:00:00
FG,4,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.8|tq0.3|strict,2610.232460230338,7592.531999999999,-7698.760000000002,36,-2348.316,-4170.223999999999,0.25,4,2023-09-13 00:00:00,2026-06-05 00:00:00
RM,1,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,16559.4799,563.1659999999999,-524.5589999999993,3,633.068,-1089.9310000000005,0.2857142857142857,7,2026-02-25 10:00:00,2026-03-20 09:30:00
