symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
UR,4,15m,trend_failure,trend_failure|short|15m|w3|sw0.004|br0.0015|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,17124.835727667105,2169.964,-843.014000000001,8,1732.884,-300.0,1.0,2,2026-05-19 10:00:00,2026-06-05 15:00:00
UR,1,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh24|cd4|atr14|am3|ex24|mom48|vol48|th0.4|strict,9191.243659991866,3436.224,-4666.755999999999,7,0.0,0.0,0.0,0,2020-12-18 00:00:00,2022-04-29 00:00:00
UR,2,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh24|cd4|atr14|am3|ex24|mom48|vol48|th0.4|strict,9191.243659991866,3436.224,-4666.755999999999,7,0.0,0.0,0.0,0,2022-05-05 00:00:00,2023-09-05 00:00:00
UR,3,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh24|cd4|atr14|am3|ex24|mom48|vol48|th0.4|strict,9191.243659991866,3436.224,-4666.755999999999,7,0.0,0.0,0.0,0,2023-09-06 00:00:00,2025-01-16 00:00:00
UR,4,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.0015|lb16|sl0.015|mh24|cd4|atr14|am3|ex24|mom48|vol48|th0.4|strict,9191.243659991866,3436.224,-4666.755999999999,7,3106.138,-1280.0,0.75,4,2025-01-17 00:00:00,2026-06-05 00:00:00
FG,1,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,10888.669180852408,448.72200000000004,-2044.9659999999994,5,-792.1200000000001,-3310.4219999999996,0.5,6,2025-11-10 11:15:00,2025-12-26 10:00:00
FG,2,60m,vol_breakout,vol_breakout|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.9|strict,17335.10996063928,1351.662,-846.152,4,-62.117999999999995,-402.1180000000004,0.0,1,2025-12-26 11:15:00,2026-02-24 22:00:00
FG,3,60m,vol_breakout,vol_breakout|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.9|strict,13886.05036864416,1289.544,-930.384,5,515.884,-824.1859999999997,0.5,2,2026-02-24 23:00:00,2026-04-15 10:00:00
FG,4,60m,vol_breakout,vol_breakout|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr14|am3|ex16|mom48|vol48|th0.9|strict,12809.782615015798,1705.4180000000001,-1396.7360000000008,7,-242.068,-502.0679999999993,0.0,1,2026-04-15 11:15:00,2026-06-05 23:00:00
FG,1,15m,trend_failure,trend_failure|both|15m|w3|sw0.006|br0.003|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,17450.62546451202,632.164,-306.0579999999991,4,809.2460000000002,-1199.3520000000008,0.2,5,2026-04-14 09:30:00,2026-04-24 22:30:00
FG,2,15m,trend_failure,trend_failure|short|15m|w3|sw0.008|br0.0015|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,4338.741272728663,-30.222000000000037,-846.4719999999979,5,-586.36,-690.6039999999994,0.3333333333333333,3,2026-04-24 22:45:00,2026-05-13 09:45:00
FG,3,15m,trend_failure,trend_failure|short|15m|w3|sw0.004|br0.0015|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,9817.92617995026,199.40200000000002,-1056.5419999999986,10,-8.25999999999998,-870.2879999999986,0.5,4,2026-05-13 10:00:00,2026-05-25 23:00:00
FG,4,15m,trend_failure,trend_failure|short|15m|w3|sw0.004|br0.0015|lb24|sl0.015|mh64|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,7874.940678345701,69.01000000000012,-1056.5419999999986,15,-164.166,-464.15200000000004,0.0,2,2026-05-26 09:15:00,2026-06-05 23:00:00
C,1,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.003|lb16|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol48|th0.4|strict,6590.426749999999,97.615,-90.0,1,0.0,0.0,0.0,0,2026-04-14 09:30:00,2026-04-24 22:30:00
C,2,15m,trend_failure,trend_failure|both|15m|w3|sw0.006|br0.003|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,14733.130924509152,142.715,-244.8729999999996,3,-22.358,-90.0,0.0,1,2026-04-24 22:45:00,2026-05-13 09:45:00
C,3,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb32|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol48|th0.4|strict,13657.861980405862,178.04699999999997,-97.06500000000051,5,-94.667,-119.32699999999932,0.0,2,2026-05-13 10:00:00,2026-05-25 23:00:00
C,4,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.003|lb16|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,23681.904150000002,312.922,-94.70499999999993,3,-72.31700000000001,-252.31700000000092,0.0,1,2026-05-26 09:15:00,2026-06-05 23:00:00
C,1,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.003|lb16|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,10657.30746160493,141.39299999999997,-430.8209999999999,4,683.339,-220.0,0.6666666666666666,3,2025-11-10 11:15:00,2025-12-26 10:00:00
C,2,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.003|lb16|sl0.015|mh64|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,16103.326633070501,1096.938,-430.8209999999999,6,330.82300000000004,-589.101999999999,0.5,4,2025-12-26 11:15:00,2026-02-24 22:00:00
C,3,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.003|lb16|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,15459.434690086473,1393.323,-589.101999999999,12,132.83400000000006,-504.762999999999,0.6666666666666666,3,2026-02-24 23:00:00,2026-04-15 10:00:00
C,4,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.003|lb16|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,15284.013742893281,1566.153,-589.101999999999,15,343.001,-254.71199999999953,0.6666666666666666,3,2026-04-15 11:15:00,2026-06-05 23:00:00
RB,1,60m,donchian_atr,donchian_atr|both|60m|w3|sw0.006|br0.0015|lb32|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol48|th0.4|strict,18108.80545,277.706,-492.3150000000023,4,-89.38300000000004,-759.3709999999992,0.3333333333333333,3,2025-11-10 11:15:00,2025-12-26 10:00:00
RB,2,60m,trend_failure,trend_failure|short|60m|w3|sw0.008|br0.003|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,18493.9974,1587.772,-670.0,4,386.969,-253.03100000000086,1.0,1,2025-12-26 11:15:00,2026-02-24 22:00:00
RB,3,60m,trend_failure,trend_failure|short|60m|w3|sw0.008|br0.003|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,16210.278247718132,1551.606,-670.0,6,-3.125,-350.0,0.0,1,2026-02-24 23:00:00,2026-04-15 10:00:00
