symbol,timeframe,net_pnl,max_drawdown,win_rate,profit_factor,trade_count,test_net_pnl,strategy_id
HC,1d,41754.76058500013,-22065.07886999994,0.2786885245901639,1.808731684303592,122,13407.420350000019,trend_failure|both|1d|w2|sw0.004|br0.003|lb24|sl0.015|mh32|cd4|signal
HC,1d,41754.76058500013,-22065.07886999994,0.2786885245901639,1.808731684303592,122,13407.420350000019,trend_failure|both|1d|w2|sw0.004|br0.003|lb24|sl0.015|mh32|cd4|aggressive
HC,1d,41754.76058500013,-22065.07886999994,0.2786885245901639,1.808731684303592,122,13407.420350000019,trend_failure|both|1d|w2|sw0.004|br0.003|lb24|sl0.015|mh32|cd4|strict
CJ,1d,41670.72878750011,-19075.0,0.1509433962264151,2.150116252118478,53,1656.543712500034,trend_failure|both|1d|w3|sw0.008|br0.003|lb24|sl0.015|mh64|cd4|aggressive
CJ,1d,41669.97371250012,-19075.0,0.1509433962264151,2.1500714443178754,53,1656.543712500034,trend_failure|both|1d|w3|sw0.004|br0.003|lb24|sl0.015|mh64|cd4|aggressive
HC,1d,41511.73797800013,-23109.388649999986,0.22413793103448276,1.8346267499540816,116,9720.353143000035,trend_failure|both|1d|w3|sw0.008|br0.0015|lb24|sl0.015|mh32|cd4|strict
HC,1d,41511.73797800013,-23109.388649999986,0.22413793103448276,1.8346267499540816,116,9720.353143000035,trend_failure|both|1d|w3|sw0.008|br0.0015|lb24|sl0.015|mh32|cd4|signal
HC,1d,41511.73797800013,-23109.388649999986,0.22413793103448276,1.8346267499540816,116,9720.353143000035,trend_failure|both|1d|w3|sw0.008|br0.0015|lb24|sl0.015|mh32|cd4|aggressive
SP,1d,41457.25999000005,-13660.35637999999,0.225,2.4884499270128653,40,8688.586250000013,swing_reversal|both|1d|w3|sw0.008|br0.003|lb24|sl0.015|mh64|cd4|signal
SP,1d,41363.846060000076,-11327.843989999987,0.23255813953488372,2.4502755704588064,43,8358.330760000012,swing_reversal|both|1d|w3|sw0.004|br0.0015|lb24|sl0.015|mh64|cd4|aggressive
