symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
RB,1,60m,tsmom_vol,tsmom_vol|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh32|cd4|atr10|am3|ex12|mom48|vol24|th0.4|strict,7520.492816392208,170.41440000000273,-988.3233999999993,7,52.33489999999907,-977.0370999999996,0.5,6,2025-11-10 11:15:00,2025-12-26 10:00:00
RB,2,60m,vol_breakout,vol_breakout|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr10|am3|ex16|mom48|vol48|th0.9|strict,12092.678199999998,195.63250000000002,-561.2645000000011,3,181.8272000000018,-468.2107999999971,0.5,2,2025-12-26 11:15:00,2026-02-24 22:00:00
RB,3,60m,vol_breakout,vol_breakout|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr10|am3|ex16|mom48|vol48|th0.9|strict,7662.831870757725,59.427899999999966,-1009.9710999999998,5,-219.1363999999991,-259.1363999999994,0.0,1,2026-02-24 23:00:00,2026-04-15 10:00:00
RB,4,60m,vol_breakout,vol_breakout|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh64|cd4|atr10|am3|ex16|mom48|vol48|th0.9|strict,7807.415525962454,108.45180000000087,-994.7183999999988,5,-163.196,-313.1959999999999,0.0,1,2026-04-15 11:15:00,2026-06-05 23:00:00
RB,1,30m,donchian_atr,donchian_atr|both|30m|w3|sw0.006|br0.0015|lb32|sl0.015|mh64|cd4|atr10|am3|ex16|mom48|vol48|th0.4|strict,2640.1855305381,-167.3505,-473.5204999999987,4,-1.2454999999999998,-544.2422000000024,0.5,2,2026-02-25 10:00:00,2026-03-20 09:30:00
RB,2,30m,donchian_atr,donchian_atr|both|30m|w3|sw0.006|br0.0015|lb32|sl0.015|mh64|cd4|atr10|am3|ex16|mom48|vol48|th0.4|strict,3120.2900587356144,-290.6081999999982,-705.9028999999991,6,-431.2551,-457.5061000000005,0.0,2,2026-03-20 10:00:00,2026-04-15 13:45:00
RB,3,30m,donchian_atr,donchian_atr|both|30m|w3|sw0.006|br0.0015|lb32|sl0.015|mh64|cd4|atr10|am3|ex16|mom48|vol48|th0.4|strict,592.6847775525707,-721.8632999999982,-1003.5562999999975,8,371.3648999999991,-435.7837000000018,0.6666666666666666,3,2026-04-15 14:15:00,2026-05-13 21:30:00
RB,4,30m,vol_breakout,vol_breakout|both|30m|w3|sw0.006|br0.0015|lb32|sl0.015|mh64|cd4|atr10|am2|ex8|mom48|vol48|th0.9|strict,6482.030506421398,-44.58379999999816,-454.0677999999989,4,0.0,0.0,0.0,0,2026-05-13 22:00:00,2026-06-05 23:00:00
CS,1,60m,tsmom_vol,tsmom_vol|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr10|am3|ex12|mom24|vol48|th0.8|strict,5794.272261983756,-186.76529999999818,-591.7267999999967,4,-329.12320000000545,-856.256900000004,0.16666666666666666,6,2025-11-10 11:15:00,2025-12-26 10:00:00
CS,2,60m,vol_breakout,vol_breakout|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr10|am3|ex16|mom48|vol48|th0.9|strict,5420.804017959502,-3.4706999999990558,-518.7684999999956,5,-297.5685,-327.5685000000003,0.0,1,2025-12-26 11:15:00,2026-02-24 22:00:00
CS,3,60m,tsmom_vol,tsmom_vol|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh32|cd4|atr14|am3|ex12|mom48|vol48|th0.4|strict,5314.4796344999895,205.42100000000383,-1331.9154285714276,23,-698.3424999999974,-1227.5534999999963,0.375,8,2026-02-24 23:00:00,2026-04-15 10:00:00
CS,4,60m,vol_breakout,vol_breakout|both|60m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr10|am3|ex16|mom48|vol48|th0.9|strict,5868.255438977803,125.93470000000092,-824.5095000000038,9,448.9517000000027,-451.0272999999961,0.3333333333333333,3,2026-04-15 11:15:00,2026-06-05 23:00:00
SP,1,60m,tsmom_vol,tsmom_vol|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom48|vol24|th0.8|strict,6366.392124771891,69.5897142857222,-1994.2748571428529,7,1695.8237142857167,-1581.815999999997,0.6666666666666666,6,2025-11-10 11:15:00,2025-12-26 10:00:00
SP,2,60m,tsmom_vol,tsmom_vol|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol24|th0.8|strict,7602.687882105977,2474.6980000000103,-1994.2748571428529,15,-292.5668571428559,-1112.1899999999987,0.6,5,2025-12-26 11:15:00,2026-02-24 22:00:00
SP,3,60m,tsmom_vol,tsmom_vol|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol24|th0.8|strict,7511.294491252279,2182.1311428571544,-1994.2748571428529,20,243.22999999999357,-2053.5817142857186,0.6,5,2026-02-24 23:00:00,2026-04-15 10:00:00
SP,4,60m,tsmom_vol,tsmom_vol|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh32|cd4|atr14|am2|ex12|mom48|vol24|th0.8|strict,7490.609487096853,2425.361142857148,-2244.86571428571,25,188.712571428574,-2080.6657142857057,0.25,8,2026-04-15 11:15:00,2026-06-05 23:00:00
FG,1,15m,tsmom_vol,tsmom_vol|both|15m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr10|am3|ex12|mom48|vol24|th0.4|strict,1879.7966282569496,-629.7517999999995,-995.4817999999996,6,-745.2235999999973,-1179.8627999999999,0.25,8,2026-04-14 09:30:00,2026-04-24 22:30:00
FG,2,15m,tsmom_vol,tsmom_vol|both|15m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr10|am3|ex12|mom48|vol24|th0.4|strict,4263.995131434038,303.09260000000313,-1201.273799999999,15,-130.69259999999727,-674.8845999999967,0.3333333333333333,6,2026-04-24 22:45:00,2026-05-13 09:45:00
FG,3,15m,tsmom_vol,tsmom_vol|both|15m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr10|am3|ex12|mom48|vol24|th0.4|strict,5410.598971384671,1012.5020000000059,-1201.273799999999,21,475.77159999999867,-696.1976000000013,0.75,4,2026-05-13 10:00:00,2026-05-25 23:00:00
FG,4,15m,tsmom_vol,tsmom_vol|both|15m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr10|am3|ex12|mom48|vol24|th0.4|strict,6195.732594925459,1426.1376000000043,-1201.273799999999,26,631.7778000000018,-590.3661999999986,0.6666666666666666,3,2026-05-26 09:15:00,2026-06-05 23:00:00
RB,1,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr10|am3|ex8|mom48|vol48|th0.4|signal,-1386.4530800000066,-397.3562000000018,-436.7362000000021,3,112.31250000000004,-400.95850000000064,0.5,4,2026-04-14 09:30:00,2026-04-24 22:30:00
RB,2,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr10|am3|ex8|mom48|vol48|th0.4|signal,2931.4547590038937,-285.04370000000176,-539.8582000000024,7,493.481,-173.2559999999994,1.0,2,2026-04-24 22:45:00,2026-05-13 09:45:00
RB,3,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr10|am3|ex8|mom48|vol48|th0.4|signal,6313.835243727416,208.43729999999826,-539.8582000000024,9,-355.8157000000018,-438.96570000000156,0.25,4,2026-05-13 10:00:00,2026-05-25 23:00:00
RB,4,15m,donchian_atr,donchian_atr|both|15m|w3|sw0.006|br0.0015|lb16|sl0.015|mh32|cd4|atr10|am3|ex8|mom48|vol48|th0.4|signal,4436.829696427398,-217.38540000000353,-651.958700000002,13,63.669000000000004,-156.33100000000013,0.5,2,2026-05-26 09:15:00,2026-06-05 23:00:00
