symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
FG,4,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,4638.946691708537,93.69800000000001,-750.6619999999984,3,0.0,0.0,0.0,0,2026-05-13 22:00:00,2026-06-05 23:00:00
C,1,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am2|ex12|mom48|vol24|th0.4|tq0.2|strict,-17000.0,0.0,0.0,0,-172.275,-302.27499999999964,0.0,1,2025-11-10 11:15:00,2025-12-26 10:00:00
C,2,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.3|strict,6878.14543486507,11.200999999999993,-376.8019999999997,4,-62.34,-142.34499999999935,0.0,1,2025-12-26 11:15:00,2026-02-24 22:00:00
C,3,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,9343.145721324956,412.101,-563.4429999999975,8,0.0,0.0,0.0,0,2026-02-24 23:00:00,2026-04-15 10:00:00
C,4,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am2|ex12|mom48|vol24|th0.4|tq0.3|strict,12485.2683,743.057,-429.1779999999999,3,0.0,0.0,0.0,0,2026-04-15 11:15:00,2026-06-05 23:00:00
C,1,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,-466.5316000000021,115.332,-304.66399999999885,2,267.569,-132.40300000000025,1.0,1,2026-02-25 10:00:00,2026-03-20 09:30:00
C,2,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,12402.2544,352.904,-304.66399999999885,3,-192.364,-204.70999999999913,0.0,1,2026-03-20 10:00:00,2026-04-15 13:45:00
C,3,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am2|ex12|mom48|vol24|th0.4|tq0.2|strict,10717.939554563145,488.148,-234.78700000000026,5,0.0,0.0,0.0,0,2026-04-15 14:15:00,2026-05-13 21:30:00
C,4,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am2|ex12|mom48|vol24|th0.4|tq0.3|strict,9440.530530040503,52.96300000000002,-182.33100000000013,3,0.0,0.0,0.0,0,2026-05-13 22:00:00,2026-06-05 23:00:00
RB,1,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,-11916.377155094142,-366.159,-499.2349999999997,2,0.0,0.0,0.0,0,2025-11-10 11:15:00,2025-12-26 10:00:00
